Id,CreationDate,PostId,RelatedPostId,LinkTypeId
74309,2010-10-07T11:59:00.647,1233,761,1
801240,2012-02-26T15:40:35.760,10387,189,1
1043910,2013-10-26T22:08:52.930,19541,19522,1
1627277,2018-08-15T18:25:30.053,41384,9652,1
1241159,2015-11-19T18:14:06.257,33132,33088,1
787796,2012-01-19T06:18:47.547,9794,9797,1
1060334,2014-01-31T22:00:18.183,20823,11131,1
1060333,2014-01-31T22:00:18.183,20823,20661,1
1165946,2015-03-09T10:46:23.913,30733,9387,1
1248800,2015-12-21T11:15:55.390,30733,33407,1
1383376,2017-09-19T09:30:06.823,39106,32355,1
1653570,2018-12-29T16:50:54.807,42094,36980,1
1772856,2020-09-03T14:47:10.417,47504,46902,1
324694,2011-03-27T22:27:40.470,5695,114,1
1070232,2014-03-19T01:44:54.297,21602,21590,1
1664413,2019-02-11T11:43:13.397,40835,17601,1
1602688,2018-05-24T00:18:58.447,40835,40816,1
1629899,2018-09-05T21:05:29.357,41499,1848,1
1629887,2018-09-05T18:50:41.153,41499,33737,1
1951465,2024-01-04T20:59:27.390,53647,79,1
1951464,2024-01-04T20:59:27.390,53647,4053,1
1951466,2024-01-04T21:24:33.617,53647,6833,1
1951467,2024-01-04T21:25:13.853,53647,44324,1
579024,2011-08-06T15:27:28.097,7639,799,1
767478,2011-11-17T23:22:42.300,8297,8997,1
803676,2012-03-02T21:46:57.800,9631,10393,1
1022191,2013-05-27T17:06:52.500,17789,17578,1
1352808,2017-05-27T03:03:12.070,38304,16354,1
1757586,2020-05-19T07:26:41.487,4413,2547,1
844484,2012-06-27T14:59:01.907,4413,11002,1
319378,2011-03-20T17:49:37.080,5572,4906,1
784335,2012-01-07T15:46:01.463,9654,1060,1
813574,2012-03-30T08:24:44.753,10905,34,1
1103198,2014-06-23T10:06:54.420,24974,24876,1
1732318,2019-10-30T18:43:55.513,45775,5517,1
1732319,2019-10-30T18:43:55.513,45775,9840,1
1195231,2015-08-01T16:27:39.673,32153,32112,1
215522,2011-01-10T03:52:27.387,4204,2703,1
215520,2011-01-10T03:50:38.620,4204,2758,1
632223,2011-08-31T20:58:26.793,8034,539,1
632222,2011-08-31T20:58:26.793,8034,8000,1
1678366,2019-04-05T10:45:01.760,42658,41863,1
1951437,2024-01-04T15:51:29.377,53733,48815,1
59,2010-08-19T16:10:03.380,268,7,1
1435431,2017-11-13T18:17:16.027,39515,4052,1
1955548,2024-01-28T15:31:50.870,53827,4254,1
860618,2012-08-21T03:55:50.153,12316,12290,1
881379,2012-10-19T19:31:06.183,13985,1854,1
881986,2012-10-21T03:29:44.570,13985,13970,1
983033,2013-02-18T03:03:24.403,13985,1854,3
1163669,2015-02-26T12:11:25.120,30624,79,1
1303523,2016-09-19T19:47:06.187,36621,9173,1
1303522,2016-09-19T19:47:06.187,36621,33950,1
1956277,2024-02-20T18:01:32.577,53933,53908,1
49808,2010-09-26T11:58:29.000,1605,79,1
199998,2011-01-01T16:56:28.963,4052,2815,1
200577,2011-01-02T16:24:23.947,4052,4016,1
1073705,2014-04-04T00:56:22.340,21917,2853,1
1073657,2014-04-03T18:27:22.477,21917,10635,1
1084180,2014-05-27T19:45:59.500,22704,10128,1
1371765,2017-07-24T04:38:04.197,38688,38685,1
1886604,2022-10-14T08:33:02.460,52004,8297,1
983001,2013-02-18T03:03:24.403,3365,3358,3
400385,2011-05-02T14:35:11.193,6365,450,1
1082879,2014-05-20T15:10:16.087,22598,12786,1
1304028,2016-09-26T16:10:02.920,36661,19073,1
1781032,2020-10-17T03:30:39.057,47736,47286,1
1166760,2015-03-16T19:30:09.500,30816,3278,1
1346909,2017-04-19T20:34:20.020,30816,17978,1
813573,2012-03-30T08:10:43.770,10896,2611,1
1383372,2017-09-19T01:48:18.210,39123,29142,1
1746232,2020-02-15T21:03:25.400,46356,46250,1
106316,2010-10-25T03:57:13.163,2386,1471,1
1319861,2016-12-06T20:22:35.443,37108,34433,1
1319881,2016-12-06T23:45:07.020,37108,34433,3
1950310,2023-11-25T08:46:27.170,53584,47292,1
405538,2011-05-05T04:41:53.673,5443,6400,1
607872,2011-08-19T08:43:57.393,7862,7550,1
799467,2012-02-21T09:48:16.600,10281,5155,1
1936776,2023-07-11T03:17:04.803,53063,53035,1
53582,2010-09-28T02:52:58.147,1719,93,1
53580,2010-09-28T02:52:58.147,1719,791,1
53581,2010-09-28T02:52:58.147,1719,1060,1
982995,2013-02-18T03:03:24.403,1719,1060,3
1719861,2019-08-09T18:56:52.460,44384,42752,1
323618,2011-03-26T17:11:31.750,5157,2758,1
269529,2011-02-26T08:32:24.980,5157,2894,1
1679740,2019-04-10T22:05:51.187,42698,31656,1
1743527,2020-01-25T20:36:54.250,46116,46202,1
1784432,2020-12-29T23:29:02.773,48108,27732,1
810352,2012-03-22T07:52:22.337,10802,10645,1
1130880,2014-09-25T05:16:59.217,25864,34,1
1131765,2014-10-02T12:33:01.933,25864,19168,1
1881765,2022-08-29T10:15:49.080,51832,20559,1
1881764,2022-08-29T10:15:49.080,51832,31215,1
356232,2011-04-04T15:55:01.573,5867,5412,1
603842,2011-08-17T13:19:50.230,7788,2255,1
900607,2012-11-29T17:07:20.507,14523,10916,1
1783221,2020-11-21T15:48:36.243,47896,44354,1
1831618,2021-06-23T11:44:03.997,49147,48257,1
1181571,2015-05-14T21:56:26.407,31486,14856,1
1878176,2022-07-20T13:56:28.497,49296,51722,1
998603,2013-03-08T19:50:16.577,88,12377,1
253818,2011-02-08T09:49:15.043,159,167,1
982990,2013-02-18T03:03:24.403,159,167,3
1059135,2014-01-24T19:11:57.513,20717,10396,1
1059148,2014-01-24T19:15:53.437,20717,16500,1
1059136,2014-01-24T19:11:57.513,20717,19621,1
1613522,2018-06-30T00:57:14.047,36704,8936,1
1747138,2020-03-06T21:02:30.453,46442,41500,1
612473,2011-08-21T07:26:16.807,7882,7728,1
1783973,2020-12-13T16:20:39.087,48014,115,1
1957562,2024-02-26T18:14:05.873,53965,53490,1
979884,2013-02-08T16:26:22.187,16275,79,1
979885,2013-02-08T16:26:22.187,16275,799,1
997358,2013-03-08T04:08:30.753,16773,2708,1
1039681,2013-09-29T19:51:13.780,19180,11271,1
124441,2010-11-07T05:35:08.783,2758,1593,1
123964,2010-11-07T02:23:00.173,2758,2703,1
814671,2012-04-02T10:36:36.210,10916,2898,1
816100,2012-04-06T14:16:33.370,10916,10308,1
872182,2012-09-25T21:13:11.883,10916,12691,1
1217947,2015-09-17T23:52:07.310,32568,529,1
1241864,2015-11-28T02:20:13.197,33195,822,1
1753596,2020-04-19T13:07:08.393,46677,46356,1
1841362,2021-10-07T09:37:03.583,50507,50582,1
1025982,2013-06-19T01:44:33.193,18055,17985,1
1037930,2013-09-16T17:16:12.083,18980,10990,1
1037565,2013-09-14T09:22:11.573,18980,18969,1
1291033,2016-07-20T08:08:24.693,36206,9241,1
1736598,2019-11-30T00:18:42.603,45944,45934,1
1784992,2021-01-21T12:33:02.770,48194,48128,1
121413,2010-11-05T23:37:57.470,1284,609,1
1745784,2020-02-10T09:53:31.713,1284,29142,1
790769,2012-01-27T16:16:55.880,9940,4962,1
1217406,2015-09-11T13:53:04.613,32505,3320,1
1377202,2017-08-06T05:03:34.340,38754,38494,1
1435192,2017-11-11T12:33:25.597,39495,39437,1
1778962,2020-10-01T06:17:44.583,47653,21571,1
1778942,2020-10-01T02:03:57.460,47653,38473,1
236677,2011-01-22T12:50:05.027,4479,2573,1
314064,2011-03-14T11:25:02.377,5463,465,1
313707,2011-03-13T20:21:07.677,5463,2032,1
314034,2011-03-14T08:38:53.923,5463,5399,1
369468,2011-04-11T20:23:20.107,6004,3297,1
500461,2011-06-28T13:00:34.847,7129,82,1
1009192,2013-03-24T05:42:48.740,16965,2119,1
1009736,2013-03-25T15:04:53.707,16965,4375,1
1072897,2014-03-31T02:44:25.533,21791,21700,1
1278597,2016-05-21T20:50:04.050,34818,6095,1
310754,2011-03-10T18:41:29.557,5412,5331,1
1258225,2016-02-10T08:38:20.533,33787,189,1
1816661,2021-03-29T08:40:54.567,48692,32444,1
76707,2010-10-08T21:54:01.617,2017,799,1
76706,2010-10-08T21:54:01.617,2017,1317,1
76708,2010-10-08T21:54:01.617,2017,1643,1
1024618,2013-06-10T21:17:56.490,17165,12475,1
1837850,2021-09-21T16:12:47.503,7613,50507,1
951548,2013-01-20T23:39:27.960,16103,5563,1
1026388,2013-06-21T18:01:05.207,18095,4769,1
1287540,2016-06-19T21:07:22.880,36000,352,1
1287541,2016-06-19T21:13:26.087,36000,352,3
107538,2010-10-26T01:57:48.680,1399,1346,1
320858,2011-03-22T22:49:41.390,5598,2119,1
764819,2011-11-10T22:32:39.240,8918,8853,1
1314147,2016-11-03T10:37:03.790,36902,34883,1
1346360,2017-04-17T22:29:22.927,38015,14088,1
1381114,2017-08-24T14:45:48.247,38894,16776,1
1381734,2017-08-29T11:27:25.423,38894,16776,3
462653,2011-06-07T15:14:59.783,6903,2360,1
1878017,2022-07-14T12:26:40.150,51698,17477,1
1936594,2023-07-03T19:20:14.783,53026,19921,1
1961959,2024-03-27T13:20:23.950,53026,19921,3
1951116,2023-12-24T00:41:24.640,53690,8178,1
252662,2011-02-07T10:46:30.847,4765,159,1
253819,2011-02-08T09:56:14.353,4765,167,1
267398,2011-02-24T09:53:16.927,4765,5096,1
1120065,2014-08-12T12:37:57.677,25495,9938,1
1721705,2019-09-01T13:34:04.253,44467,41724,1
408918,2011-05-08T07:02:14.677,6454,3963,1
408917,2011-05-08T07:02:14.677,6454,3981,1
1052266,2013-12-11T15:34:10.417,20179,6107,1
1237120,2015-10-28T02:11:17.243,32914,17050,1
1481863,2018-01-07T16:10:53.350,38748,38717,1
143755,2010-11-19T14:42:30.247,305,3128,1
787770,2012-01-19T06:11:23.280,9797,9794,1
838011,2012-06-06T15:39:07.310,11002,524,1
1930585,2023-04-28T22:57:10.780,52788,22639,1
870112,2012-09-20T05:35:06.907,5080,524,1
870113,2012-09-20T05:38:34.780,5080,822,1
982465,2013-02-16T16:09:21.270,16487,4882,1
1009094,2013-03-23T20:30:27.787,16982,5784,1
1027974,2013-07-03T17:36:58.657,18233,10207,1
1212726,2015-08-27T06:14:26.267,32373,138,1
1212868,2015-08-27T15:12:44.553,32373,21264,1
1612432,2018-06-21T11:23:23.100,41032,40339,1
1950339,2023-11-27T15:24:57.780,53598,25995,1
266847,2011-02-23T22:24:53.530,5103,3409,1
983010,2013-02-18T03:03:24.403,5103,3409,3
1063227,2014-02-11T16:10:52.023,20989,9257,1
1697921,2019-06-24T16:11:13.493,44129,40353,1
1903193,2022-12-20T14:43:26.860,52293,47577,1
174369,2010-12-10T10:00:46.800,3706,3684,1
399758,2011-05-02T10:22:10.837,6362,5120,1
399759,2011-05-02T10:22:10.837,6362,6255,1
619533,2011-08-24T20:41:14.033,7951,4958,1
619281,2011-08-24T18:08:16.973,7951,6387,1
1166469,2015-03-12T19:58:06.943,19358,11611,1
1685697,2019-05-17T04:26:01.773,43903,8563,1
1771017,2020-08-28T11:40:44.880,47484,31630,1
232113,2011-01-19T22:20:24.140,4393,1718,1
231412,2011-01-19T14:54:50.400,4393,4292,1
243093,2011-01-27T17:30:15.490,4596,3389,1
863681,2012-08-31T00:13:33.237,12422,871,1
1315329,2016-11-21T08:02:07.147,37013,8623,1
1731865,2019-10-20T23:07:23.810,45718,45545,1
106291,2010-10-25T02:45:53.390,79,52,1
109189,2010-10-26T21:16:49.470,79,2429,1
186115,2010-12-17T16:33:56.287,79,3826,1
1608694,2018-06-05T19:42:14.437,79,20112,1
1067483,2014-03-05T17:04:01.450,79,20609,1
774250,2011-12-06T16:43:05.260,9313,9310,1
1152833,2015-01-13T22:16:10.200,28051,10407,1
1742774,2020-01-19T07:13:40.140,46202,46116,1
85454,2010-10-13T07:51:10.867,1015,174,1
197362,2010-12-29T02:43:13.233,1015,3887,1
983556,2013-02-19T18:30:54.927,3314,16419,1
226535,2011-01-16T07:45:35.197,4347,174,1
1084634,2014-05-30T22:14:28.530,22655,2517,1
1162682,2015-02-22T05:03:01.547,30573,5004,1
1162791,2015-02-22T19:15:43.333,30573,5004,3
1783700,2020-12-05T21:43:39.007,47971,8354,1
132140,2010-11-11T10:55:38.110,2873,189,1
165556,2010-12-07T06:49:35.273,3614,3517,1
849510,2012-07-13T21:05:32.187,12027,3297,1
1274886,2016-04-26T09:31:49.167,34503,7719,1
1299232,2016-08-15T15:40:37.313,36418,41,1
1951486,2024-01-05T19:31:36.370,53736,191,1
67890,2010-10-04T14:52:25.550,1848,1406,1
67889,2010-10-04T14:52:25.550,1848,1521,1
182554,2010-12-15T20:46:22.643,3809,2386,1
1060494,2014-02-01T20:37:36.470,20832,12293,1
1076425,2014-04-17T07:20:49.083,22160,21865,1
1094509,2014-06-05T10:00:28.423,23783,22079,1
868032,2012-09-13T15:44:13.400,12568,427,1
867327,2012-09-11T21:33:14.403,12568,11898,1
907400,2012-12-16T17:13:05.487,14729,11002,1
811621,2012-03-26T00:51:03.547,10845,10727,1
1252040,2016-01-15T16:56:56.030,33567,1124,1
1745517,2020-02-07T14:17:42.077,46305,36630,1
135582,2010-11-13T10:03:50.527,2953,2924,1
106049,2010-10-24T21:30:32.100,2432,1539,1
218826,2011-01-11T17:45:32.703,4258,553,1
218825,2011-01-11T17:45:32.703,4258,736,1
645254,2011-09-06T06:00:07.320,8100,4784,1
645128,2011-09-06T05:20:26.307,8100,8093,1
1680949,2019-04-16T08:55:19.613,42724,24884,1
1945680,2023-09-28T05:48:01.830,53372,11461,1
270181,2011-02-26T12:30:32.237,5160,4796,1
270180,2011-02-26T12:30:32.237,5160,5087,1
685673,2011-09-22T22:08:38.203,8243,8285,1
124442,2010-11-07T05:47:29.383,2761,45,1
1104213,2014-06-30T05:37:19.050,25077,20137,1
1104214,2014-06-30T05:37:19.050,25077,20185,1
88942,2010-10-15T12:06:11.403,869,174,1
240479,2011-01-25T09:40:37.247,4539,2571,1
1935746,2023-05-29T07:57:52.520,8618,52898,1
1067195,2014-03-04T10:06:37.193,21353,21323,1
1075517,2014-04-12T21:01:42.517,22094,22093,1
1621774,2018-07-28T10:32:19.767,41250,36750,1
1629815,2018-09-04T17:55:03.533,41493,26031,1
1735365,2019-11-20T20:27:48.050,45898,9237,1
1837128,2021-08-24T22:51:25.893,50404,1675,1
36797,2010-09-20T16:29:52.580,1510,1263,1
1058607,2014-01-20T15:20:04.990,20643,4491,1
1153557,2015-01-23T07:28:30.700,27974,4882,1
1150877,2014-12-27T15:36:01.340,27974,11425,1
376751,2011-04-17T16:33:18.190,6136,5836,1
649906,2011-09-07T22:04:40.180,8128,1558,1
846697,2012-07-04T13:34:32.233,11915,8516,1
1940811,2023-08-18T21:14:56.900,53203,38772,1
154132,2010-12-02T09:09:37.623,3445,1215,1
153629,2010-12-01T22:03:54.637,3445,3338,1
216473,2011-01-10T12:50:35.047,4227,3390,1
855465,2012-08-03T21:51:25.097,12207,3074,1
1275234,2016-04-27T17:23:19.033,34523,34488,1
1118336,2014-07-28T14:30:05.153,25383,3253,1
1302377,2016-09-06T07:01:15.427,36538,399,1
1824973,2021-04-22T11:45:54.950,47023,48815,1
433907,2011-05-19T06:07:56.180,6634,504,1
583532,2011-08-09T16:56:10.137,7679,7637,1
1079441,2014-04-28T21:23:57.780,22237,22247,1
1769681,2020-07-31T09:34:05.313,47307,27367,1
327470,2011-03-29T06:09:17.927,5701,5359,1
690399,2011-09-25T21:45:02.963,8357,7704,1
871053,2012-09-22T04:32:10.210,12691,12678,1
1259688,2016-02-17T15:12:45.697,33839,33747,1
1824411,2021-04-07T12:56:15.090,48738,46964,1
898570,2012-11-25T02:24:26.497,14457,1215,1
985349,2013-02-24T10:57:12.873,16621,10916,1
1082954,2014-05-21T00:26:27.573,22621,7374,1
1152836,2015-01-14T04:05:24.647,29119,27971,1
1190736,2015-06-24T18:08:06.430,31824,12841,1
1946224,2023-10-24T00:08:56.260,53464,161,1
1946215,2023-10-23T21:42:55.947,53464,45880,1
195784,2010-12-27T09:17:38.283,3986,3253,1
1102545,2014-06-17T12:19:07.263,24885,24869,1
1761938,2020-06-26T04:06:43.110,47115,5379,1
1762103,2020-06-29T08:12:12.090,47115,5379,3
131263,2010-11-10T19:01:23.567,2853,2815,1
1691897,2019-06-01T19:55:20.573,44018,19746,1
1330677,2017-02-07T13:53:54.163,37494,37461,1
1055447,2014-01-03T10:30:21.007,20420,19832,1
1055446,2014-01-03T10:30:21.007,20420,20139,1
409,2010-09-02T02:26:34.747,832,93,1
897504,2012-11-24T05:22:54.440,11738,14396,1
1192474,2015-07-02T18:33:39.523,31875,1168,1
1192475,2015-07-02T18:33:39.523,31875,4806,1
1754004,2020-04-25T13:45:24.827,46694,20107,1
884097,2012-10-26T12:55:08.967,14085,3229,1
884325,2012-10-27T05:56:33.083,14085,9719,1
1166938,2015-03-18T18:57:18.550,30856,21026,1
1642027,2018-10-21T18:06:00.070,41762,41399,1
1039284,2013-09-26T20:00:23.567,19163,79,1
1039287,2013-09-26T20:41:24.823,19163,16119,1
1040033,2013-10-01T13:40:25.110,19163,16119,3
783610,2012-01-05T22:02:40.693,9608,8851,1
908389,2012-12-20T11:46:15.347,14772,8923,1
961679,2013-01-30T00:07:37.117,14772,16258,1
1149145,2014-12-15T17:34:20.847,27845,9791,1
1149144,2014-12-15T17:34:20.847,27845,27492,1
1833611,2021-08-03T13:52:00.667,50321,2312,1
557336,2011-07-26T18:49:59.120,7516,7203,1
1189242,2015-06-17T02:06:04.160,31781,4769,1
1936254,2023-06-21T17:14:16.227,52960,21106,1
1167589,2015-03-27T16:02:42.927,14400,30930,1
1167590,2015-03-27T16:02:42.927,14400,30932,1
1037458,2013-09-13T18:39:07.700,18971,8000,1
1037455,2013-09-13T18:29:31.773,18971,16185,1
1291267,2016-07-22T01:45:15.297,36212,2898,1
1291268,2016-07-22T01:45:15.297,36212,31325,1
1655137,2019-01-14T17:07:54.463,42209,42194,1
1936648,2023-07-05T14:49:05.223,53029,4081,1
1877154,2022-06-11T20:46:19.627,51580,51579,1
1946881,2023-11-16T03:53:30.600,53547,41810,1
984931,2013-02-23T14:48:50.467,16607,3533,1
984929,2013-02-23T14:48:50.467,16607,3577,1
984930,2013-02-23T14:48:50.467,16607,3670,1
985056,2013-02-23T21:43:50.437,16607,3577,3
1031966,2013-08-01T16:37:06.543,18516,16322,1
1091437,2014-06-03T14:27:17.907,23769,2505,1
1104532,2014-07-02T01:44:23.173,25097,5934,1
1151192,2014-12-29T23:06:35.403,28002,3903,1
1151191,2014-12-29T23:06:35.403,28002,12682,1
1732241,2019-10-28T19:21:18.070,43986,3624,1
1690953,2019-05-29T20:27:32.383,43986,33720,1
134455,2010-11-12T12:26:43.243,2924,2922,1
215521,2011-01-10T03:50:46.717,4215,3024,1
307447,2011-03-07T19:16:09.730,5332,2257,1
434308,2011-05-19T14:35:46.590,6660,1063,1
807614,2012-03-13T23:03:30.640,6660,10581,1
1021587,2013-05-23T07:11:19.567,17637,12448,1
870664,2012-09-20T23:35:53.617,12671,174,1
1194215,2015-07-20T15:07:06.163,31938,26017,1
269,2010-08-30T12:53:30.023,709,716,1
430956,2011-05-17T13:03:23.083,6614,739,1
430955,2011-05-17T13:03:23.083,6614,3409,1
842591,2012-06-22T16:12:07.667,11784,82,1
990295,2013-03-01T17:51:07.777,16693,16664,1
1079858,2014-05-01T00:47:35.380,22260,20386,1
1181732,2015-05-16T22:54:46.490,31503,3297,1
1345461,2017-04-14T16:34:59.740,37995,34331,1
1824895,2021-04-20T18:52:49.973,48815,46199,1
1292070,2016-07-31T17:08:18.317,36275,3390,1
1580727,2018-04-16T09:14:01.397,40603,39892,1
1941390,2023-09-08T09:27:25.010,53292,1675,1
1941471,2023-09-11T06:50:36.853,53292,39394,1
1941391,2023-09-08T09:27:25.010,53292,47085,1
1941392,2023-09-08T09:27:25.010,53292,47094,1
172089,2010-12-09T05:14:08.823,3666,3581,1
710541,2011-10-05T20:42:45.820,8483,8361,1
1941750,2023-09-21T18:26:22.900,20978,10207,1
1063162,2014-02-11T08:18:55.870,20978,11611,1
1784848,2021-01-15T19:19:06.813,20978,29244,1
1936113,2023-06-15T17:19:31.523,52943,14532,1
60176,2010-09-30T20:34:43.933,517,1811,1
157042,2010-12-04T01:11:18.417,3517,3349,1
165582,2010-12-07T06:52:20.140,3517,3614,1
256273,2011-02-10T08:16:47.130,4845,4314,1
256474,2011-02-10T14:41:00.040,4845,4704,1
1073588,2014-04-03T15:22:10.393,21911,21785,1
1478608,2017-12-14T19:15:14.937,39764,27400,1
1723881,2019-09-11T21:26:06.017,45518,36438,1
306495,2011-03-06T21:38:27.077,5277,2503,1
304667,2011-03-05T01:22:44.763,5277,5269,1
847045,2012-07-05T18:22:07.503,11941,11902,1
1341620,2017-04-03T14:49:29.857,37909,22424,1
125280,2010-11-07T17:55:26.890,2764,1215,1
1153365,2015-01-20T22:36:31.197,17371,29215,1
1038444,2013-09-19T21:15:31.507,19080,6642,1
1240531,2015-11-13T04:33:14.883,33072,32836,1
1337575,2017-03-30T21:02:35.147,37886,4375,1
1337574,2017-03-30T21:02:35.147,37886,7469,1
1337576,2017-03-30T21:02:35.147,37886,18595,1
1951267,2023-12-29T00:06:50.553,53704,47337,1
1814890,2021-02-19T15:44:34.443,82,14166,1
1930151,2023-04-14T11:41:35.280,1247,14532,1
142876,2010-11-19T00:59:31.197,3168,2464,1
142903,2010-11-19T01:29:53.417,3168,2703,1
359485,2011-04-05T19:08:35.443,3168,2758,1
142877,2010-11-19T00:59:31.197,3168,3062,1
1137816,2014-10-28T06:49:06.790,27215,16148,1
1217072,2015-09-06T14:03:01.423,32456,4565,1
1217073,2015-09-06T14:03:01.423,32456,17914,1
315619,2011-03-15T11:41:50.320,5492,716,1
1097187,2014-06-06T15:21:00.833,23800,174,1
1152487,2015-01-09T14:45:37.347,23800,1521,1
1101682,2014-06-09T23:01:59.750,23800,7900,1
1101813,2014-06-11T16:33:04.113,23800,22191,1
1137631,2014-10-26T19:24:22.400,27215,11422,1
865399,2012-09-06T04:38:06.147,10753,1441,1
1013055,2013-04-05T18:07:18.840,17159,8851,1
1142008,2014-11-14T20:00:07.760,27450,11696,1
1142789,2014-11-20T19:43:23.380,27524,7958,1
1667849,2019-03-13T13:08:00.080,42512,41413,1
1831723,2021-06-28T02:05:35.157,49176,19498,1
1675023,2019-03-24T20:39:15.407,40657,2461,1
863818,2012-08-31T15:55:35.053,12459,11002,1
863817,2012-08-31T15:55:35.053,12459,12377,1
870668,2012-09-21T00:13:14.430,12674,2780,1
1057722,2014-01-16T19:28:27.147,20617,7900,1
1623062,2018-08-03T05:01:32.687,41304,6651,1
1335302,2017-03-06T20:06:10.160,1905,9982,1
126433,2010-11-08T07:20:30.440,2744,1378,1
186064,2010-12-17T16:23:37.737,3826,79,1
1181773,2015-05-17T15:21:21.933,11326,9304,1
1848382,2022-01-23T17:13:36.693,11326,9304,3
1041142,2013-10-08T15:35:39.670,19315,1775,1
1073725,2014-04-04T02:11:00.673,19315,21631,1
1150931,2014-12-28T02:34:14.987,27971,10829,1
1192241,2015-07-01T20:06:39.683,31884,16187,1
159121,2010-12-05T02:01:03.743,3540,3253,1
160774,2010-12-05T19:33:15.797,3540,3533,1
363589,2011-04-08T08:28:08.637,5947,88,1
363590,2011-04-08T08:28:08.637,5947,3498,1
363588,2011-04-08T08:28:08.637,5947,5927,1
1069281,2014-03-13T23:06:44.470,14105,21534,1
1017710,2013-05-05T15:59:51.230,17520,5463,1
1573447,2018-04-10T14:14:58.243,40571,27081,1
1168372,2015-04-06T00:33:48.110,31025,12892,1
1690014,2019-05-25T13:39:30.737,43880,1233,1
1690015,2019-05-25T13:39:30.737,43880,4792,1
1929625,2023-03-29T18:32:47.427,52665,52663,1
951522,2013-01-20T22:40:27.530,992,15019,1
300864,2011-03-03T00:48:00.080,5257,5143,1
855922,2012-08-05T08:10:24.530,10679,1885,1
1239638,2015-11-04T13:58:37.330,19962,79,1
1324347,2017-01-10T21:43:21.247,19962,34773,1
1069877,2014-03-17T01:31:21.213,21585,1535,1
1069878,2014-03-17T01:31:21.213,21585,7937,1
1239319,2015-11-02T02:32:30.303,32946,115,1
1239723,2015-11-05T04:42:19.213,32946,22493,1
1590809,2018-04-27T14:55:20.857,40669,18786,1
1781127,2020-10-20T00:16:54.107,47659,44503,1
254,2010-08-29T13:55:50.357,686,138,1
263366,2011-02-19T05:18:39.333,5014,4962,1
787124,2012-01-16T20:51:25.190,5014,9680,1
789489,2012-01-24T07:39:11.353,9840,5517,1
850107,2012-07-16T16:22:28.553,12004,12033,1
1044808,2013-11-02T00:37:12.323,19621,3229,1
1383173,2017-09-15T14:28:43.837,39097,18962,1
1887392,2022-10-29T11:59:16.810,52081,1539,1
1044789,2013-11-01T21:51:19.743,19621,4867,1
1044820,2013-11-02T03:29:16.803,19621,19315,1
1058696,2014-01-21T13:49:39.213,20660,17545,1
1058583,2014-01-20T13:24:59.127,20660,20657,1
1137205,2014-10-23T20:26:52.790,27152,3297,1
1314377,2016-11-06T15:45:51.210,36933,36907,1
1192079,2015-07-01T05:43:51.317,31872,4458,1
205514,2011-01-05T22:42:16.820,4132,200,1
1177449,2015-04-26T15:57:07.947,31280,24986,1
1336064,2017-03-15T17:40:48.333,37772,37632,1
1831482,2021-06-20T10:38:27.150,49133,42194,1
1831504,2021-06-21T07:15:05.937,49133,42209,1
1878069,2022-07-15T21:12:51.503,6214,14471,1
1313549,2016-10-28T16:01:04.457,36854,6753,1
1732529,2019-11-04T22:15:16.287,42427,41520,1
11668,2010-09-08T19:59:59.323,1067,791,1
700562,2011-09-30T22:31:31.447,8444,7413,1
700563,2011-09-30T22:31:31.450,8444,7563,1
883742,2012-10-25T13:46:40.563,14086,10829,1
890385,2012-11-08T23:58:24.683,14255,14088,1
1191558,2015-06-28T17:16:25.277,17575,31851,1
1290842,2016-07-17T15:24:35.453,36144,21386,1
1755159,2020-05-09T14:46:10.453,46718,46734,1
1784062,2020-12-16T23:26:12.247,48046,2908,1
22572,2010-09-13T17:41:40.520,1113,912,1
26218,2010-09-15T02:12:41.587,1236,668,1
1018250,2013-05-08T06:56:31.583,17552,6387,1
1018251,2013-05-08T06:56:31.583,17552,7951,1
1065239,2014-02-21T13:27:41.717,21179,1955,1
1162103,2015-02-19T06:56:41.263,30548,30537,1
1602318,2018-05-20T19:59:15.143,40815,7849,1
1721349,2019-08-24T23:56:10.137,44442,20522,1
1955383,2024-01-24T22:30:14.807,53811,34089,1
800345,2012-02-23T17:51:21.857,10290,10331,1
1259711,2016-02-17T16:29:49.477,33845,1026,1
1334987,2017-03-03T01:12:21.303,37687,20420,1
1334986,2017-03-03T01:12:21.303,37687,33698,1
1658949,2019-01-23T18:38:25.053,42258,42171,1
1663604,2019-02-08T08:37:33.837,42335,20462,1
858684,2012-08-14T20:54:04.357,12305,6912,1
1143125,2014-11-23T15:07:07.007,27508,2119,1
1511263,2018-02-28T02:54:44.310,40289,18220,1
1917262,2023-02-01T01:50:02.237,52437,32861,1
260009,2011-02-15T01:15:44.660,4932,4904,1
672569,2011-09-18T02:57:41.447,8252,5553,1
818103,2012-04-13T16:20:14.423,11077,3888,1
983026,2013-02-18T03:03:24.403,11077,3888,3
1848007,2022-01-11T23:18:52.983,50963,40942,1
1253445,2016-02-03T08:29:08.497,31143,1854,1
1174786,2015-04-15T09:45:46.640,31143,22493,1
1174947,2015-04-16T02:09:43.817,31143,27971,1
1175847,2015-04-20T01:44:10.547,31143,29119,1
695807,2011-09-28T16:41:59.803,8398,5120,1
1047592,2013-11-12T17:06:08.180,19759,189,1
1047591,2013-11-12T17:06:08.180,19759,1814,1
1063005,2014-02-10T14:49:45.810,20964,2426,1
